class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
jumping,0.664787948,0.132531136,-0.402580678,0.999508321,0.663125396,0.098326936,-0.379233748,0.999251366,0.66485393,0.09818013,-0.379265785,0.99921298,0.666547358,0.097724155,-0.379396677,0.999054193,0.650384665,0.096824639,-0.414270073,0.999506354,0.64204365,0.096045092,-0.414156288,0.999572575,0.632405698,0.095037952,-0.414147556,0.999576151,0.638792872,0.104040742,-0.215535492,0.99928081,0.595638394,0.106175996,-0.365790784,0.999798536,0.659917295,0.164537147,-0.332286894,0.999610782,0.645535767,0.164324284,-0.37688905,0.999836266,0.601724029,0.24659729,0.024636248,0.996025383,0.541702867,0.268429667,-0.450227886,0.999806523,0.56885159,0.495920837,0.17533794,0.278607279,0.484109014,0.545256376,-0.434703588,0.975534797,0.598410606,0.703916252,0.21028921,0.353343248,0.527950168,0.775623262,-0.375395417,0.940678,0.601030648,0.783146441,0.205659032,0.345572382,0.525479913,0.849274457,-0.418061435,0.903607428,0.613356233,0.791652381,0.17274332,0.350472361,0.551509023,0.847612679,-0.438298047,0.906878471,0.603372991,0.764890432,0.192223698,0.35894978,0.554411769,0.821609795,-0.376659691,0.907371879,0.559502006,0.715517044,0.130277619,0.943298519,0.534853876,0.719455063,-0.129799634,0.97991246,0.561446846,0.954792976,0.272998929,0.428930491,0.524118543,0.974913538,0.006929155,0.774923623,0.544749141,1.247249126,0.467401356,0.180184737,0.505813956,1.288703442,0.160522804,0.367885023,0.52030158,1.296269298,0.478321373,0.245702684,0.471623808,1.332707047,0.173039168,0.410442591,0.619254649,1.32480979,0.410089791,0.194032386,0.601688087,1.379155397,0.044065222,0.247540861
jumping,0.682511926,0.112450726,-0.421951205,0.999554038,0.684042573,0.082954235,-0.385153025,0.999320447,0.687868476,0.083655223,-0.385172546,0.999282539,0.691820204,0.084161609,-0.385292321,0.999133945,0.666771412,0.079912856,-0.413283765,0.99955231,0.656988025,0.078861393,-0.413237244,0.999612391,0.645952284,0.077952467,-0.413220108,0.999615908,0.67550081,0.093338236,-0.191144437,0.999335766,0.614077032,0.089989133,-0.298493683,0.999817967,0.682929873,0.149940386,-0.338439763,0.999639928,0.661976874,0.146001548,-0.373989701,0.999850452,0.616399348,0.242477462,0.098379418,0.995889008,0.578580439,0.251621783,-0.378365129,0.999823034,0.568694651,0.477009892,0.222188264,0.252747685,0.495822966,0.484038264,-0.36275509,0.977836728,0.591654658,0.658467591,0.239967033,0.320421219,0.554745913,0.701757073,-0.311419308,0.945120275,0.596367359,0.757529497,0.238338381,0.314206064,0.554627359,0.773667753,-0.352571785,0.909698725,0.610237002,0.76154995,0.207176894,0.318719357,0.57943356,0.771615982,-0.350305289,0.912785232,0.603635311,0.735292375,0.222936228,0.326919198,0.582217813,0.745954692,-0.307016909,0.913527608,0.566057682,0.704440534,0.134079412,0.947436869,0.561433375,0.709450006,-0.133686692,0.981231987,0.568345904,0.959747076,0.278554201,0.429597586,0.556859374,1.021194816,0.005632878,0.784860253,0.553561866,1.238706708,0.496751875,0.180958673,0.545869172,1.283103704,0.164219499,0.368660688,0.530310512,1.291218281,0.509248853,0.254441857,0.513170123,1.326014876,0.178831249,0.425363034,0.630477309,1.299619079,0.450886071,0.190974444,0.64158833,1.362767577,0.063333735,0.251073927
jumping,0.714393973,0.141200677,-0.375920057,0.999584794,0.714175463,0.1089084,-0.342065305,0.999359906,0.716877997,0.109271504,-0.342064917,0.999314189,0.719344676,0.109510638,-0.342132062,0.99916023,0.698227882,0.10639938,-0.369837195,0.999580383,0.688402653,0.10500256,-0.369765818,0.999637544,0.677076995,0.103620045,-0.369798839,0.999642432,0.70039773,0.119059689,-0.163789093,0.999335051,0.643261552,0.114357665,-0.30340302,0.999833286,0.710317969,0.176910415,-0.299052238,0.999658465,0.692085266,0.175190523,-0.335577458,0.999862313,0.642178178,0.272995532,0.085720815,0.995664537,0.583353341,0.270461559,-0.372596949,0.999838173,0.603861213,0.483656615,0.222448707,0.230566099,0.516610503,0.511787713,-0.373870313,0.979819179,0.620007932,0.688067377,0.228725523,0.294219792,0.588442683,0.745093048,-0.323242962,0.94847858,0.61901623,0.771099031,0.22583048,0.290427953,0.604909897,0.807265878,-0.372563899,0.914058685,0.631694555,0.769366205,0.195187539,0.294784099,0.626250327,0.799817801,-0.358578593,0.916900396,0.624891877,0.745656967,0.212355524,0.302948296,0.623810351,0.777846217,-0.313487351,0.917661369,0.585142195,0.736886859,0.136115327,0.950947523,0.568061352,0.741466165,-0.135723338,0.982549846,0.596535325,0.963597238,0.311050475,0.436785072,0.572241843,1.034599185,0.000836281,0.799185812,0.569878221,1.236791372,0.526183426,0.190659806,0.552126527,1.295928121,0.175807163,0.385081083,0.546656013,1.285418034,0.538639784,0.27336213,0.518649042,1.334771991,0.191591367,0.444540203,0.647115111,1.30443716,0.490862042,0.195068985,0.646899581,1.383841276,0.069452018,0.261821061
jumping,0.744124472,0.194634527,-0.345180571,0.999585807,0.741653562,0.152738988,-0.317484379,0.999339819,0.745467424,0.152850911,-0.317556441,0.999284387,0.748817265,0.153015837,-0.317620754,0.99912107,0.722294092,0.150978863,-0.35516417,0.999564826,0.712317824,0.151085868,-0.355228096,0.999629617,0.701215148,0.152512178,-0.3553859,0.999640644,0.731277823,0.166537866,-0.163615495,0.999272346,0.668583035,0.172797978,-0.325175226,0.999838114,0.743773341,0.234949932,-0.281551719,0.999651432,0.721357167,0.232483387,-0.329574883,0.999866247,0.682061791,0.367176622,0.064784788,0.995050192,0.607884586,0.365871251,-0.417887598,0.999847054,0.619550169,0.62389642,0.214109257,0.211165547,0.536998868,0.606831372,-0.440498829,0.98144263,0.633760095,0.789262593,0.233634114,0.271413803,0.638629735,0.84856689,-0.396040887,0.949024975,0.633623719,0.846629024,0.230637819,0.269956321,0.647001028,0.904367507,-0.439296186,0.912806034,0.647617221,0.845292747,0.198275149,0.274440736,0.666522801,0.894514859,-0.43033129,0.91530931,0.645993829,0.821202934,0.216732651,0.28290838,0.6634745,0.875835299,-0.388556302,0.916200459,0.612929702,0.835841596,0.138774663,0.951892495,0.580831349,0.829956889,-0.138287425,0.983411193,0.62100482,1.09648931,0.312405527,0.431764185,0.580007195,1.148678899,-0.003376278,0.809229136,0.585634351,1.334934473,0.555206835,0.192859992,0.542065144,1.398749828,0.182737574,0.401548773,0.561253488,1.378545523,0.570708871,0.280044258,0.506283879,1.437259674,0.198701441,0.456889004,0.656382799,1.424725413,0.515509129,0.195981026,0.636520624,1.503578663,0.067428544,0.271623731
jumping,0.770222545,0.309547305,-0.407892883,0.999544322,0.767225325,0.267366618,-0.388090372,0.999244452,0.769915462,0.266756326,-0.388180763,0.999196231,0.772457838,0.265997469,-0.388401091,0.999016762,0.751740813,0.265309721,-0.426508814,0.999478638,0.743245721,0.264225274,-0.426672935,0.99956882,0.733296931,0.263780653,-0.426777542,0.99958241,0.752398193,0.27362448,-0.248653695,0.999178827,0.696125805,0.278000355,-0.419063628,0.999818444,0.766890049,0.343731284,-0.34708038,0.999622285,0.748633981,0.341018558,-0.396304458,0.999857068,0.700621247,0.442083329,-0.045206398,0.994820714,0.630409956,0.466893584,-0.470822752,0.999838293,0.669968784,0.700696111,0.093399495,0.197057068,0.58521539,0.745518625,-0.437604576,0.982437134,0.666418135,0.854156256,0.121752486,0.252144456,0.661737323,0.940115869,-0.375536203,0.945548117,0.663682997,0.899567306,0.116859481,0.252032876,0.66353476,0.980101824,-0.417221308,0.906772494,0.670976162,0.885912299,0.089784361,0.25645718,0.683482766,0.972191036,-0.409740537,0.909540176,0.669986665,0.879641473,0.10782671,0.26542294,0.68098408,0.952100813,-0.371143878,0.910992384,0.630934715,0.879258215,0.134946853,0.95066601,0.59357059,0.897816122,-0.134514183,0.98299855,0.656032741,1.099915624,0.320794731,0.412571549,0.605601132,1.156589866,0.039747622,0.809347749,0.636130333,1.327540278,0.584722102,0.183731794,0.5879668,1.390751719,0.259200394,0.402108997,0.614341974,1.371564031,0.605053425,0.270442009,0.557213902,1.429848194,0.279405862,0.459817588,0.703281164,1.410431743,0.565955997,0.188170001,0.673354745,1.487004995,0.174974993,0.271118313
jumping,0.785352528,0.382719696,-0.348562896,0.999036908,0.782011688,0.349203318,-0.325143754,0.998346925,0.783476233,0.34880656,-0.325423807,0.99835968,0.784545958,0.348381609,-0.325830281,0.998267293,0.770798624,0.348742157,-0.371163487,0.998634398,0.762787461,0.347808301,-0.371406734,0.998879254,0.753140569,0.34626776,-0.371544391,0.999028802,0.759809434,0.3560642,-0.195124015,0.99837321,0.713361561,0.353651136,-0.402074486,0.999442101,0.779753745,0.415359467,-0.29072842,0.999118626,0.767334461,0.41427809,-0.348974884,0.999637544,0.706092477,0.505188286,-0.015604841,0.993778467,0.64805299,0.52687782,-0.456582367,0.999754131,0.666555405,0.742736518,0.095787741,0.182279453,0.606211782,0.810480654,-0.436095625,0.982436299,0.714633405,0.9160254,0.049908362,0.230926082,0.698285162,0.986346424,-0.330050379,0.937521875,0.730950236,0.965496063,0.038981579,0.231849,0.710342169,1.029153943,-0.374575287,0.894834697,0.737365603,0.964502454,0.011577796,0.236213356,0.72682333,1.015672803,-0.365176618,0.898378074,0.725604892,0.948359191,0.032261521,0.244729951,0.72123301,0.995370865,-0.326107293,0.898115158,0.619033694,0.909637213,0.13992855,0.93434304,0.587312222,0.922826946,-0.13959685,0.974301636,0.693171203,1.114941478,0.322414339,0.386661708,0.64842689,1.175477862,0.009105426,0.798336804,0.654701591,1.341407418,0.583172321,0.169584185,0.629413068,1.413852811,0.247912213,0.386678278,0.629172385,1.378457427,0.603842318,0.251153976,0.5954988,1.450997114,0.264046639,0.448442787,0.715062678,1.428305149,0.581558466,0.175144151,0.730214,1.501272678,0.177496359,0.263897896
jumping,0.776891589,0.392033994,-0.475858539,0.999089658,0.775892079,0.360449046,-0.445849568,0.99842155,0.778226912,0.359818816,-0.446054518,0.998421609,0.780388951,0.359215677,-0.446369469,0.998313129,0.762388825,0.359186202,-0.476882368,0.99870652,0.753868699,0.357758224,-0.477075666,0.998939633,0.744014621,0.356719434,-0.477136314,0.999077022,0.761127353,0.36613816,-0.265458286,0.998397887,0.709801733,0.366439402,-0.404762089,0.999471009,0.773081422,0.423106283,-0.401477516,0.999120355,0.755435884,0.422772318,-0.439575493,0.999645233,0.729182482,0.502187014,-0.024094541,0.994148552,0.639127612,0.530186534,-0.45317179,0.999758244,0.703473926,0.72221905,0.075364932,0.176274538,0.589887977,0.786478758,-0.431848377,0.98380971,0.756456673,0.861562967,-0.027232865,0.231601208,0.684114337,0.961180687,-0.369342923,0.941041827,0.769712329,0.914914429,-0.051847227,0.231091738,0.693090618,1.005041718,-0.421165079,0.899685264,0.776515603,0.912315905,-0.085390255,0.235685185,0.711598635,0.992125571,-0.421291739,0.90312469,0.772820354,0.910314202,-0.049096316,0.243824542,0.707583547,0.972516119,-0.369947761,0.902569473,0.644687295,0.894251764,0.136254549,0.934915185,0.586073279,0.9123739,-0.136077315,0.973209143,0.707382381,1.105724573,0.369223833,0.367714018,0.622352958,1.161932111,0.085342452,0.800277889,0.677332819,1.332393169,0.676466823,0.158066839,0.61704433,1.410940647,0.336210459,0.3808164,0.65374434,1.35929811,0.702418685,0.234533995,0.587617397,1.439277172,0.358498991,0.447767198,0.736540437,1.425336838,0.659814358,0.170081735,0.705128133,1.49924171,0.247959942,0.26810205
jumping,0.752596676,0.346340388,-0.603920698,0.999120831,0.75704819,0.310294122,-0.573931336,0.998462081,0.761190772,0.310409606,-0.574025154,0.998435199,0.765080571,0.31084311,-0.574176013,0.998304546,0.737555742,0.31069538,-0.604834914,0.998765469,0.726982415,0.31149447,-0.605013013,0.998982191,0.715710342,0.312932789,-0.605159342,0.999107361,0.754363954,0.324736267,-0.37965095,0.998349726,0.686429739,0.327078909,-0.512233794,0.999486268,0.754688144,0.381014377,-0.524197459,0.999092698,0.73064065,0.379231721,-0.562364459,0.999643743,0.734781981,0.466645688,-0.124580428,0.994554281,0.618167639,0.49184835,-0.526616693,0.99976331,0.729705334,0.703537822,0.077547669,0.208323821,0.564978123,0.747254133,-0.521314383,0.9844715,0.764211297,0.834607482,0.030057972,0.285610229,0.657262802,0.95391202,-0.523328364,0.943535924,0.778936505,0.88662827,0.008242592,0.278160036,0.668589473,0.978921592,-0.576290488,0.903455377,0.791144609,0.888093412,-0.033190884,0.282753229,0.693686485,0.961743534,-0.594486892,0.906750441,0.767463863,0.874741614,0.008219981,0.290832579,0.68898356,0.941508651,-0.528379798,0.905651212,0.664132416,0.88583535,0.126122266,0.937728465,0.592246711,0.891775429,-0.126094937,0.973944843,0.712613523,1.094418406,0.433045477,0.350244343,0.617178023,1.140961289,0.164880633,0.78976059,0.679868221,1.292195082,0.860417366,0.146766528,0.609711111,1.342615366,0.526265562,0.370056927,0.658076108,1.316699386,0.896832168,0.216550171,0.582470894,1.36640358,0.561095238,0.434566408,0.736338258,1.393409967,0.809378505,0.166135624,0.690864682,1.447917223,0.413082659,0.267718285
jumping,0.7407974,0.233541101,-0.719688237,0.999134302,0.746438384,0.193696529,-0.683884323,0.998435438,0.751283109,0.194246456,-0.683961272,0.998335481,0.755776048,0.195104092,-0.684134603,0.998134375,0.725602627,0.193652183,-0.714814305,0.998817146,0.714347005,0.195280492,-0.714863837,0.999021232,0.702018321,0.198538527,-0.715061843,0.999138176,0.744126618,0.209015161,-0.453011364,0.998035491,0.669899523,0.213629022,-0.590784788,0.999505401,0.744439602,0.273463458,-0.627539873,0.999079823,0.717930377,0.273318112,-0.667371571,0.999659479,0.742713869,0.362249494,-0.20059517,0.994837403,0.601665437,0.373351872,-0.548211873,0.999757469,0.75219053,0.554271758,0.100707248,0.229802921,0.505552351,0.596315563,-0.586102784,0.985533893,0.793002725,0.671388507,0.061076999,0.321095616,0.573425651,0.809277833,-0.687611163,0.945677638,0.801030457,0.733534396,0.061771404,0.308772475,0.578543544,0.863267243,-0.752377987,0.905491531,0.803307354,0.730486333,0.037297159,0.315113306,0.621133506,0.85802108,-0.780976176,0.908906817,0.791387856,0.702981114,0.049127854,0.321441561,0.612741232,0.819132924,-0.698534131,0.907102048,0.685458958,0.776691377,0.101319574,0.942150354,0.604358315,0.797309101,-0.101111509,0.97536993,0.716933846,0.963047087,0.358039647,0.366708726,0.649106741,0.982630193,0.176674545,0.774217427,0.711155176,1.13945055,0.890601814,0.146320522,0.625009954,1.144352555,0.710965991,0.356694728,0.693120062,1.161786318,0.940177619,0.209549695,0.603731811,1.161012173,0.76215452,0.415286273,0.751223207,1.238896966,0.816617846,0.166319832,0.687188983,1.244423985,0.588594079,0.258830577
jumping,0.711894393,0.130447388,-0.644342542,0.999217272,0.728850007,0.086071506,-0.616533875,0.998580098,0.743197322,0.087515511,-0.616488039,0.998485327,0.75160563,0.088520415,-0.616546869,0.998298764,0.695458055,0.084683143,-0.636251569,0.998928964,0.684537888,0.086186662,-0.636108994,0.999112844,0.673027158,0.088455878,-0.636049449,0.999217331,0.732105017,0.106044106,-0.416221201,0.998206854,0.650693595,0.104830891,-0.513925433,0.999550462,0.735470414,0.170444012,-0.563672125,0.999165654,0.690985322,0.167476207,-0.58938396,0.999691129,0.752732635,0.271542519,-0.200236291,0.995340466,0.558093727,0.289978504,-0.429106325,0.999770463,0.770657778,0.445300013,0.177455097,0.298296541,0.455138922,0.488512158,-0.377386183,0.986120224,0.827635646,0.550508201,0.302472889,0.386130601,0.447992384,0.685824513,-0.576090038,0.947947919,0.83653146,0.619490623,0.30089286,0.37263608,0.44682613,0.746563494,-0.637884498,0.909380138,0.827967048,0.61318326,0.253016889,0.37861383,0.485435784,0.738409996,-0.596082866,0.912828326,0.820759654,0.59054935,0.286002845,0.384507537,0.490405619,0.719154954,-0.576052845,0.911470354,0.683967829,0.696900666,0.069020562,0.947767735,0.591179013,0.705873787,-0.068706572,0.977647364,0.691850543,0.912417352,0.273774356,0.41185075,0.630348146,0.925112784,0.202237055,0.781697452,0.672972322,0.994851947,0.855296791,0.171691746,0.604392469,1.002313852,0.737495661,0.368832856,0.657410562,1.085411191,0.907028675,0.223659843,0.587087035,1.075526953,0.787651658,0.414385378,0.729016423,1.172399044,0.805974483,0.192226201,0.645869493,1.167030692,0.645164549,0.267304689
jumping,0.678738832,0.081756845,-0.424736261,0.999291539,0.695630372,0.045151748,-0.406460613,0.998710215,0.709559739,0.046157666,-0.40649882,0.998622954,0.721837044,0.047869366,-0.406542152,0.998452544,0.664020181,0.044903826,-0.409604132,0.999025464,0.65321207,0.046430901,-0.409260839,0.999190331,0.640820444,0.048768323,-0.408984989,0.99928236,0.729721427,0.05980172,-0.243537709,0.998372793,0.614044487,0.064735971,-0.266287059,0.999587953,0.697754085,0.121187538,-0.357372046,0.99924314,0.65854609,0.119451307,-0.360827148,0.999717474,0.75867641,0.227045402,-0.135713965,0.995803893,0.533671498,0.228537843,-0.161961347,0.999784768,0.805458665,0.389688551,0.203516096,0.366034448,0.436699778,0.396714568,-0.092800163,0.986554027,0.872831166,0.511798799,0.250749469,0.444416791,0.365355372,0.548370779,-0.225408867,0.950400233,0.888977528,0.570249975,0.233784482,0.428965449,0.335915625,0.600874245,-0.265502691,0.913417161,0.873223007,0.563984752,0.186382622,0.435162395,0.363990426,0.616574049,-0.340685606,0.917137563,0.864845455,0.545414269,0.229772121,0.441567212,0.376808882,0.598063111,-0.262053788,0.916614532,0.683104038,0.642114401,0.034906495,0.952945173,0.582311988,0.639809966,-0.034027044,0.979808509,0.681623936,0.884490788,0.114509024,0.467913836,0.588865876,0.870418429,0.157254666,0.796409428,0.660609484,0.988491178,0.722801805,0.230789095,0.602226377,0.980329394,0.634181201,0.397923857,0.647491157,1.081867695,0.803035736,0.276689708,0.581274986,0.988260031,0.678515613,0.433426261,0.703840196,1.178508043,0.664164901,0.221878186,0.575916648,1.118877769,0.545645952,0.281484842
jumping,0.652966738,0.080260649,-0.488815397,0.999360681,0.666229665,0.037623864,-0.467042595,0.998834312,0.678705573,0.036619388,-0.467226684,0.998755157,0.690933883,0.036319297,-0.467183292,0.998600841,0.6362679,0.042199504,-0.42417711,0.99911797,0.623666108,0.043937821,-0.422754139,0.999264956,0.610525787,0.045979612,-0.421674073,0.999345064,0.70858115,0.048322696,-0.260192662,0.998530984,0.58475554,0.06185149,-0.303128928,0.999624491,0.670730948,0.115367599,-0.395791769,0.999316573,0.636219501,0.116593271,-0.410367578,0.999742687,0.74968493,0.208734766,-0.118524149,0.996222019,0.517051756,0.22078076,-0.186237812,0.999790907,0.827216625,0.361765265,-0.060210317,0.428492963,0.411737859,0.348691851,-0.272446096,0.987023473,0.911014915,0.47958985,-0.326769173,0.499024093,0.304578006,0.44819209,-0.609627604,0.953902483,0.934459984,0.534611404,-0.38666898,0.483905554,0.256923944,0.481198341,-0.671395183,0.919237554,0.915970683,0.537924349,-0.441202551,0.489948809,0.268101394,0.493287832,-0.756620526,0.923101544,0.905279636,0.522471726,-0.355903596,0.496062368,0.294418871,0.483924836,-0.654701591,0.923096299,0.68703568,0.641126752,0.028730413,0.957473874,0.573308587,0.639976442,-0.027511293,0.981509149,0.67529273,0.913440704,0.101521634,0.511203945,0.561716974,0.90134567,0.140208557,0.783605337,0.662591815,1.093502641,0.647014678,0.244364724,0.566905379,1.096997499,0.605580151,0.383812606,0.649473965,1.13258183,0.699063778,0.299561769,0.576663852,1.125375509,0.646888971,0.419017076,0.68297112,1.218421698,0.552375376,0.217470527,0.547882557,1.208464384,0.473510414,0.265461653
jumping,0.618498743,0.090675309,-0.457711875,0.999415457,0.632242322,0.056920972,-0.442479551,0.998924792,0.643139958,0.05692409,-0.442757785,0.998856544,0.654296637,0.057521772,-0.442913681,0.99871403,0.603767753,0.060279269,-0.430770218,0.999177814,0.592345834,0.061988667,-0.430459917,0.999307394,0.581221819,0.063271627,-0.430277109,0.999364913,0.672748923,0.072245717,-0.264806122,0.998662055,0.568834782,0.0784913,-0.257454842,0.999637663,0.634753168,0.125411689,-0.383604944,0.999375284,0.605309784,0.126482263,-0.37999177,0.999751985,0.739551663,0.231802404,-0.136796489,0.996596634,0.501999736,0.239699036,-0.098087475,0.999787688,0.838037848,0.368703514,-0.066065609,0.48500213,0.395497143,0.373742163,-0.027974267,0.987151206,0.929623008,0.478277683,-0.269731522,0.54801321,0.265137881,0.425805151,-0.200268671,0.957353175,0.962732434,0.534588277,-0.306209534,0.532912135,0.210663527,0.449108154,-0.218883917,0.924919307,0.944551945,0.540296197,-0.369680822,0.538875401,0.209949166,0.448044032,-0.305493057,0.928851604,0.932465434,0.524978697,-0.29960674,0.544894397,0.229133934,0.443657398,-0.242011473,0.929123342,0.680288792,0.667011976,-0.004008521,0.961261511,0.555704772,0.671070814,0.004855764,0.9826051,0.674520791,0.942598641,0.011789651,0.524203658,0.544278681,0.934021711,0.109648071,0.755006731,0.658119857,1.115994215,0.482679039,0.228467643,0.559371948,1.152512074,0.48850283,0.356367886,0.64331311,1.177603841,0.523854494,0.288162559,0.571092844,1.185479999,0.520537198,0.391856492,0.647206128,1.237472057,0.387413651,0.201043382,0.539784074,1.262406111,0.329337388,0.24483411
